"ID","DESCRIPTION","STATUS","CHALLENGE"
"235671a4755d4164b5bdeeaa9c7c0338","This technology can be used in Las Vegas on the strip to help understand crowd patterns and what can be done to improve mobility in and around the crowded tourist areas.","usable","BIONIC_RADAR"
"2a8a5cd2a6114acdbdb2cce55ae7b44b","This technology can be used in sports like cheer and dance to remember specific positions in routines and where improvements can be made.","usable","BIONIC_RADAR"
"7e39c9029c094de38992d7d17076dac7","perhaps be used by the blind to help inform them of the layout and changing conditions near them.","usable","BIONIC_RADAR"
"0d0af1fbd3304016b2af77be379a2534","As a security system to recognize unfamiliar people instead of just reacting to everyone like a standard motion detector.","usable","BIONIC_RADAR"
"a7b0610c1cb047b1938689bc3afd65da","as a way to monitor traffic for a self driving car to allow it move through traffic without collisions.","usable","BIONIC_RADAR"
"ddf39f9abb5f44aca80d3cd8d70b673d","placed in the wilderness it could be a way to track animals in an area and keep track of numbers as it recognizes each animal individually.","usable","BIONIC_RADAR"
"4f3ba4e391d04914b8f2522f113888c7","it could be used to monitor employee behaviors during the day to see how much time the spend not working.","usable","BIONIC_RADAR"
"acc7702924ae4e29ad1d9b457fa9e8f6","It might be used as a way to map cave systems if it is using sound to draw maps.","usable","BIONIC_RADAR"
"a92d611b91324cb39b5a0cf9fb9302a9","people could use it on clothes to design there own fashion or even videos or gifs to wear around.","usable","FABRIC_DISPLAY"
"a9a09625ff9244ca84d2b56546d5e107","At Christmas drapes made from this material could be used similar to lighting for decorations both inside and out.","usable","FABRIC_DISPLAY"
"15b84ae5239b421fbbd0adaca6473c8d","A tent could use this material to create a camouflage like effect for hunting or even military uses.","usable","FABRIC_DISPLAY"
"634bf67e1c644cf0a7d462987b18a633","you could use it on a bed as a form of mood lighting like effect though not lighting but patterns or videos.","usable","FABRIC_DISPLAY"
"8336d92a33bb4b0b9f289be1e6a6a899","Depending on how durable the material is it could be used on umbrellas to create fun and interesting designs for both rain and beach umbrellas.","usable","FABRIC_DISPLAY"
"82ff8f00bd6643fcb83eb7ecb0c7fe9c","It might make a good material for Halloween to be used as part of a costume to give it an interesting look.","usable","FABRIC_DISPLAY"
"a6d09c9c6ee144ada8dd1fdbbc25d283","A tablecloth with this feature would make for an interesting piece at a party or get together which could feature designs or videos that fit the theme of the get together.","usable","FABRIC_DISPLAY"
"f21d2afc07c74f28b1489b75d18809a5","if the material is durable enough it would make a great canvas for images and videos on shoes which would probably be very popular.","usable","FABRIC_DISPLAY"
"74c46c67aa3c4a20841cf93665424c57","Depending on the resolution of the video it might make a good replacement for a television or monitor as its size would allow for very light large surfaces for video.","usable","FABRIC_DISPLAY"
"696629ae4a8a41e1b11332727a0a467a","It could be used for circus tents as flashy images and lights are ways to draw in crowd and add to the performance to the main stage.","usable","FABRIC_DISPLAY"
"7846dcf5a40c4a33afbd39e4d88633ea","It could work in tandem with a camera, like a built in mode, so that you could use it to take a photo when someone does a certain gesture by teaching it. Then after it learns what motion you wish to capture you can set up your camera and take dynamic photos and capture them at the perfect moments.","usable","BIONIC_RADAR"
"e2583bb8bade40b9969ca26e585f60cd","Once driverless cars become more common, there likely will still be a mode for driving ""manually"", perhaps this technology could recognize when someone appears to be under the influence of something and prevent them from operating the vehicle themselves. Or it could recognize certain movements characteristic to drivers who are impaired and take over driving for them to prevent accidents.","usable","BIONIC_RADAR"
"324b7c8037d7480abfc44e04d6db516c","It could be built into medical technology to allow faster diagnosis of common problems that can be physically recognized. Most hospitals are understaffed and this could allow them to see patients more effectively and things like being overworked would ensure more accurate diagnosis'.","usable","BIONIC_RADAR"
"0488987fe1184222a9464e958199e055","For farmers, it could be built into motion detection lights so that they don't go off when certain animals, like the ones they own, so it could work and only light up when it detects something not in the ordinary. It could be set up to learn the basic movements of an area and then can compare against anything that stands out from that, in time it should only get better at detecting anomalies.","usable","BIONIC_RADAR"
"a3c78a47454347699825bddab10095c1","You can use this to create different products to assist humans with walking impairments. By watching their movements, you can offset or 'repair' an impaired walker.","usable","BIONIC_RADAR"
"5155dd35a3ce4b479f9d1ac2d44dee1f","We could use them in the ocean to track human traffickers as well as drug smugglers.","usable","BIONIC_RADAR"
"389811a4b7c54871952e67c03c7cadd0","You can use this device to monitor heavy traffic areas and watch where vehicles roll over the most and reinforce that area to prevent early wear and tear on the road in those specific locations.","usable","BIONIC_RADAR"
"bccc5d10f42d4cd7a1d1523cc4b84f5f","We can place them in the woods with cameras to photograph wildlife.","usable","BIONIC_RADAR"
"f07ab93649004789b311e158d3824a02","My friend ","unusable","BIONIC_RADAR"
"30641ff3352d44dfa1a83929cefa3042","My partner.","unusable","BIONIC_RADAR"
"e9616fb41be6473f8b8e2eb22e701fc6","This can help golfers with their swing. By analyzing their swings over the long term, the system can tell the user where they swing the most and they can then adjust based on that.","usable","BIONIC_RADAR"
"7d0bb38f3bbf47a3a3ffcec50ef08a76","We could use this technology to help find lost dogs and as they can be recognized among other dogs in kennels","usable","BIONIC_RADAR"
"209ef27ef9384bb999b6e49ef4f37938","This could be used as a form of secondary ID. As each person has their own unique moving patters","usable","BIONIC_RADAR"
"ca044c82dfd8487caa19718b8deb8526","It can monitor the feet of individuals and let the user know where they apply most of their force and then recommend a more highly detailed and user specific shoe or insole.","usable","BIONIC_RADAR"
"abe10e1c4d634c56aa783dd4d84efd36","in sports, the movement patters of athletes could be analyzed to determine what makes top athletes so fast","usable","BIONIC_RADAR"
"c0700962e37a43dd9a64601283769c80","In order to track endangered animals, we could place these devices in habitats all over the world in order to keep an eye on the species that have very few members left","usable","BIONIC_RADAR"
"bf718d6c8c3d4764b1a0bbf344bf4485","The movement patterns of humans could be collected and used as guiding principles for prosthetic limbs","usable","BIONIC_RADAR"
"a0e1f4c69ede4960b1010b8aecda66ad","Can be used to record where race drivers take their turns to help improve their cornering to improve overall racing times.","usable","BIONIC_RADAR"
"b46046d6f72f48c0bf6b22f045c7878e","In hunting simulators, the movements of animals could be used to more accurately depict the movement of game","usable","BIONIC_RADAR"
"9ee8fae7d230410cbdf9be21caab82a7","Can watch the movement of animals so that we can implement more realistic animal movements into simulations or games. We can also use this information to make a more realistic walking and/or running motion for robotic animals.","usable","BIONIC_RADAR"
"15ec7964ddb640fc823b1b29bb2995a6","In zoos, the movements of animals could be tracked in order to detect any injury","usable","BIONIC_RADAR"
"1aa07629b86f47f6b34f18d5c808287d","Can be used as kids blankets so you can always change the image to represent the favorite cartoon character that your child loves at any given moment.","usable","FABRIC_DISPLAY"
"3867bb51c44c4b7cb8a471960a0f6e2e","In hostage situations or in scenarios where someone is dangerously armed, the device could be used to detect any sudden movements. ","usable","BIONIC_RADAR"
"9b2b377c780548f68a3ca52c8437c859","Can be used to create very large murals on your wall and allow you to experience different amazing pictures without permanently altering your home.","usable","FABRIC_DISPLAY"
"2fa35a1d7f56494a9f20fbba070a9a3d","Can be used to allow yourself a very large screen to watch movies or television on. Would completely make projectors or even televisions obsolete.","usable","FABRIC_DISPLAY"
"e4a3a2d9a97c4a0ebcdfdcffa79bdec1","It could be used in war to detect hidden soldiers or enemies","usable","BIONIC_RADAR"
"52bb4361984743a7aa201f2aeb5ba470","Can be used to cover windows to not only be a blind but to hide the outside and instead give yourself a nice view of the mountains or a wonderful ocean side view.","usable","FABRIC_DISPLAY"
"952bb1562e524f93ac53d80afb8a497c","This could be used in schools for outdoor teaching","usable","FABRIC_DISPLAY"
"f5a9f2dabf024bc48257d98db53a5a23","Can act like camouflage and allow the user to turn invisible by blending into the environment or allow your child to play with it in hide and seek games.","usable","FABRIC_DISPLAY"
"ce6bf84f8baa4dee8f7cc3b92f2b4aa1","This could be used as a portable TV","usable","FABRIC_DISPLAY"
"fbd4a319c02c427c8d2a0b85c893a52b","Hook this up to a sensor and have it be a blanket that changes colors based on overall comfort level within the room.","usable","FABRIC_DISPLAY"
"f49762c653b047ee8987ef7c1254f43a","Can be used as a hospital room divider and would change images to make the patients feel more comfortable and at home.","usable","FABRIC_DISPLAY"
"b89f86f9041b471cb51a2f596916dc3d","This could be use to project emergency news everywhere","usable","FABRIC_DISPLAY"
"40955624b87849049fddd07bbf391a2e","Can be used as a wrist strap or part of a sleeve of your shirt that would pulse in color and show your vitals when you are working out or just whenever. ","usable","FABRIC_DISPLAY"
"8f7f99f2e2dc489ba3dc3f2f30df5bfe","Could be used for rugs in businesses or homes. When customers or home owners walk on the rug, it pulses and makes it interactive. It could also be used to 'roll out' the red carpet at events. Can also show a welcome sign or greeting when first touched.","usable","FABRIC_DISPLAY"
"277ec40ae6b74168a34294d8a42f4dde","These could be used to replace monitors and laptops as the screen could be projected anywhere","usable","FABRIC_DISPLAY"
"b67f3b0da1f74fc5856f23ca7540eb76","Can be turned into an educational tool that confirms input when a child places a block onto a correct location or something similar. ","usable","FABRIC_DISPLAY"
"32d5641714584094bf46fc656a2edb24","We can deploy a network of these devices around the heavy traffick areas to analyze the movements of traffic and to optimize the traffic light durations in certain directions.  ","usable","BIONIC_RADAR"
"c383bbf18f214905b3017552193d10db","Install this technology on autonomous cars so that the car will stop when they see the movements of pedestrians in front of the car or at the back of the car.","usable","BIONIC_RADAR"
